id,name,portrait_url,portrait_local_url,combat_type,side,gender,species,tags,source,source_url
sistergrimm,Sister Grimm,https://thanosvibs.money/static/assets/portraits_128/sistergrimm2.png,/mff-assets/characters/sistergrimm2.webp,Blast,Hero,Female,Human,"{""Magic"",""Energy"",""Fire"",""Instinct:Justice"",""Source:Comic"",""Tier-3"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
skurge,Skurge,https://thanosvibs.money/static/assets/portraits_128/skurge.png,/mff-assets/characters/skurge.webp,Combat,Villain,Male,Alien,"{""Strong"",""Durability"",""Physical"",""Instinct:Destruction"",""Source:Mcu"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
slapstick,Slapstick,https://thanosvibs.money/static/assets/portraits_128/slapstick.png,/mff-assets/characters/slapstick.webp,Universal,Hero,Male,Human,"{""Agility"",""Physical"",""Instinct:Justice"",""Source:Comic"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
sleeper,Sleeper,https://thanosvibs.money/static/assets/portraits_128/sleeper.png,/mff-assets/characters/sleeper.webp,Combat,Hero,Neutral,Alien,"{""Symbiote"",""Healing"",""Leadership"",""Physical"",""Instinct:Order"",""Source:Comic"",""Tier-3"",""artifact-data""}",thanosvibs,https://thanosvibs.money
spectrum,Spectrum,https://thanosvibs.money/static/assets/portraits_128/spectrum.png,/mff-assets/characters/spectrum.webp,Blast,Hero,Female,Human,"{""Leadership"",""Energyprojection"",""Energy"",""Lightning"",""Instinct:Justice"",""Source:Comic"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
spidergwen,Spider-Gwen,https://thanosvibs.money/static/assets/portraits_128/spidergwen3.png,/mff-assets/characters/spidergwen3.webp,Speed,Hero,Female,Human,"{""Spider Sense"",""Agility"",""Leadership"",""Physical"",""Instinct:Justice"",""Source:Sony"",""Tier-4"",""Transcended"",""Source:Comic"",""Symbiote"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
spiderman,Spider-Man,https://thanosvibs.money/static/assets/portraits_128/spiderman11.png,/mff-assets/characters/spiderman11.webp,Speed,Hero,Male,Human,"{""Spider Sense"",""Leadership"",""Symbiote"",""Physical"",""Instinct:Justice"",""Source:Comic"",""Tier-4"",""Tier-3"",""Agility"",""Energy"",""Source:Mcu"",""Lightning"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
spidermanmilesmorales,Spider-Man (Miles Morales),https://thanosvibs.money/static/assets/portraits_128/milesmorales5.png,/mff-assets/characters/milesmorales5.webp,Speed,Villain,Male,Human,"{""Spider Sense"",""Agility"",""Leadership"",""Physical"",""Lightning"",""Instinct:Justice"",""Source:Original"",""Tier-4"",""Tier-3"",""Energy"",""Source:Comic"",""Source:Sony"",""Symbiote"",""Pureevil"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
spiderman2099,Spider-Man 2099,https://thanosvibs.money/static/assets/portraits_128/spiderman20992.png,/mff-assets/characters/spiderman20992.webp,Speed,Hero,Male,Human,"{""Spider Sense"",""Leadership"",""Agility"",""Physical"",""Instinct:Justice"",""Source:Sony"",""Tier-3"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
spiderwoman,Spider-Woman,https://thanosvibs.money/static/assets/portraits_128/spiderwoman1.png,/mff-assets/characters/spiderwoman1.webp,Blast,Hero,Female,Human,"{""Spider Sense"",""Leadership"",""Agility"",""Energy"",""Lightning"",""Instinct:Justice"",""Source:Sony"",""Transcended"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
spot,Spot,https://thanosvibs.money/static/assets/portraits_128/spot.png,/mff-assets/characters/spot.webp,Speed,Villain,Male,Human,"{""Fastmovement"",""Pureevil"",""Physical"",""Instinct:Cruelty"",""Source:Sony"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
squirrelgirl,Squirrel Girl,https://thanosvibs.money/static/assets/portraits_128/squirrelgirl2.png,/mff-assets/characters/squirrelgirl2.webp,Speed,Villain,Female,Human,"{""Agility"",""Pureevil"",""Powercosmic"",""Physical"",""Instinct:Justice"",""Source:Original"",""Tier-3"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
starlord,Star-Lord,https://thanosvibs.money/static/assets/portraits_128/starlord6.png,/mff-assets/characters/starlord6.webp,Blast,Hero,Male,Alien,"{""Weaponsmaster"",""Command"",""Guardiansofthegalaxy"",""Energy"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3"",""Source:Mcu"",""Physical"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
storm,Storm,https://thanosvibs.money/static/assets/portraits_128/storm5.png,/mff-assets/characters/storm5.webp,Blast,Hero,Female,Mutant,"{""Shock"",""Command"",""Energy"",""Lightning"",""Instinct:Order"",""Source:Animation"",""Tier-4"",""Tier-3"",""Source:Comic"",""Cold"",""Source:Original"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
stryfe,Stryfe,https://thanosvibs.money/static/assets/portraits_128/stryfe2.png,/mff-assets/characters/stryfe2.webp,Blast,Villain,Male,Mutant,"{""Pureevil"",""Energyprojection"",""Energy"",""Instinct:Destruction"",""Source:Original"",""Tier-4"",""Tier-3"",""Physical"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
sunbird,Sun Bird,https://thanosvibs.money/static/assets/portraits_128/sunbird1.png,/mff-assets/characters/sunbird1.webp,Speed,Hero,Male,Human,"{""Warriorsofthesky"",""Agility"",""Flame"",""Physical"",""Fire"",""Instinct:Justice"",""Source:Original"",""Transcended"",""lead-support-data"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
sunspot,Sunspot,https://thanosvibs.money/static/assets/portraits_128/sunspot.png,/mff-assets/characters/sunspot.webp,Blast,Hero,Male,Mutant,"{""Flame"",""Fastmovement"",""Energy"",""Fire"",""Instinct:Order"",""Source:Animation"",""Tier-3"",""artifact-data""}",thanosvibs,https://thanosvibs.money
supernovanebula,Super Nova Nebula,https://thanosvibs.money/static/assets/portraits_128/nebula6.png,/mff-assets/characters/nebula6.webp,Combat,Hero,Female,Alien,"{""Weaponsmaster"",""Machine"",""Physical"",""Fire"",""Lightning"",""Instinct:Destruction"",""Source:Mcu"",""Transcended"",""uniform-data""}",thanosvibs,https://thanosvibs.money
supergiant,Supergiant,https://thanosvibs.money/static/assets/portraits_128/supergiant1.png,/mff-assets/characters/supergiant1.webp,Universal,Villain,Female,Alien,"{""Mind"",""Mindresist"",""Blackorder"",""Energy"",""Instinct:Destruction"",""Source:Original"",""Transcended"",""Source:Comic"",""uniform-data""}",thanosvibs,https://thanosvibs.money
swordmaster,Sword Master,https://thanosvibs.money/static/assets/portraits_128/swordmaster1.png,/mff-assets/characters/swordmaster1.webp,Combat,Hero,Male,Human,"{""Leadership"",""Weaponsmaster"",""Physical"",""Instinct:Justice"",""Source:Original"",""Transcended"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
sylvie,Sylvie,https://thanosvibs.money/static/assets/portraits_128/sylvie.png,/mff-assets/characters/sylvie.webp,Universal,Hero,Female,Alien,"{""Mind"",""Chill"",""Energy"",""Instinct:Order"",""Source:Mcu"",""Tier-3"",""artifact-data""}",thanosvibs,https://thanosvibs.money
taskmaster,Taskmaster,https://thanosvibs.money/static/assets/portraits_128/taskmaster2.png,/mff-assets/characters/taskmaster2.webp,Combat,Hero,Female,Human,"{""Weaponsmaster"",""Pureevil"",""Thunderbolts"",""Physical"",""Instinct:Cruelty"",""Source:Mcu"",""Tier-4"",""Tier-3"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
thane,Thane,https://thanosvibs.money/static/assets/portraits_128/thane1.png,/mff-assets/characters/thane1.webp,Universal,Villain,Male,Inhuman,"{""Phoenixforce"",""Durability"",""Pureevil"",""Energy"",""Fire"",""Instinct:Destruction"",""Source:Comic"",""Tier-3"",""Strong"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
thanos,Thanos,https://thanosvibs.money/static/assets/portraits_128/thanos6.png,/mff-assets/characters/thanos6.webp,Universal,Villain,Male,Alien,"{""Powercosmic"",""Durability"",""Pureevil"",""Energy"",""Instinct:Destruction"",""Source:Comic"",""Tier-4"",""Tier-3"",""Physical"",""Fire"",""Cold"",""Lightning"",""Poison"",""Source:Mcu"",""Source:Original"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
thehood,The Hood,https://thanosvibs.money/static/assets/portraits_128/thehood.png,/mff-assets/characters/thehood.webp,Blast,Villain,Male,Human,"{""Pureevil"",""Fastmovement"",""Energy"",""Instinct:Cruelty"",""Source:Mcu"",""Tier-3"",""artifact-data""}",thanosvibs,https://thanosvibs.money
thething,The Thing,https://thanosvibs.money/static/assets/portraits_128/thing4.png,/mff-assets/characters/thing4.webp,Combat,Hero,Male,Human,"{""Strong"",""Durability"",""Fantasticfour"",""Physical"",""Fire"",""Instinct:Justice"",""Source:Mcu"",""Tier-4"",""Transcended"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
thena,Thena,https://thanosvibs.money/static/assets/portraits_128/thena1.png,/mff-assets/characters/thena1.webp,Universal,Hero,Female,Alien,"{""Leadership"",""Eternals"",""Physical"",""Instinct:Order"",""Source:Mcu"",""Tier-3"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
thor,Thor,https://thanosvibs.money/static/assets/portraits_128/thor10.png,/mff-assets/characters/thor10.webp,Universal,Hero,Male,Alien,"{""Shock"",""Leadership"",""Energy"",""Lightning"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3"",""Physical"",""Source:Mcu"",""Powercosmic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
thorjanefoster,Thor (Jane Foster),https://thanosvibs.money/static/assets/portraits_128/janefoster1.png,/mff-assets/characters/janefoster1.webp,Universal,Hero,Female,Human,"{""Shock"",""Fastmovement"",""Energy"",""Lightning"",""Instinct:Justice"",""Source:Mcu"",""Tier-3"",""Physical"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
titania,Titania,https://thanosvibs.money/static/assets/portraits_128/titania1.png,/mff-assets/characters/titania1.webp,Combat,Villain,Female,Human,"{""Strong"",""Physical"",""Instinct:Cruelty"",""Source:Comic"",""Transcended"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
toxin,Toxin,https://thanosvibs.money/static/assets/portraits_128/toxin.png,/mff-assets/characters/toxin.webp,Combat,Hero,Male,Human,"{""Agility"",""Symbiote"",""Strong"",""Physical"",""Instinct:Justice"",""Source:Comic"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
usagent,U.S. Agent,https://thanosvibs.money/static/assets/portraits_128/usagent.png,/mff-assets/characters/usagent.webp,Combat,Hero,Male,Human,"{""Leadership"",""Command"",""Thunderbolts"",""Physical"",""Instinct:Justice"",""Source:Mcu"",""Tier-3"",""artifact-data""}",thanosvibs,https://thanosvibs.money
ulik,Ulik,https://thanosvibs.money/static/assets/portraits_128/ulik.png,/mff-assets/characters/ulik.webp,Combat,Villain,Male,Alien,"{""Strong"",""Durability"",""Physical"",""Instinct:Destruction"",""Source:Comic"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
ultron,Ultron,https://thanosvibs.money/static/assets/portraits_128/ultron5.png,/mff-assets/characters/ultron5.webp,Universal,Villain,Male,Other,"{""Machine"",""Pureevil"",""Energy"",""Instinct:Destruction"",""Source:Comic"",""Tier-4"",""Tier-3"",""Physical"",""Lightning"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
ultronmark1,Ultron Mark 1,https://thanosvibs.money/static/assets/portraits_128/ultron2.png,/mff-assets/characters/ultron2.webp,Universal,Villain,Male,Other,"{""Machine"",""Pureevil"",""Energy"",""Physical"",""Lightning"",""Instinct:Destruction"",""Source:Mcu"",""Tier-4"",""Tier-3"",""uniform-data""}",thanosvibs,https://thanosvibs.money
ultronmark3,Ultron Mark 3,https://thanosvibs.money/static/assets/portraits_128/ultron3.png,/mff-assets/characters/ultron3.webp,Universal,Villain,Male,Other,"{""Machine"",""Pureevil"",""Energy"",""Physical"",""Lightning"",""Instinct:Destruction"",""Source:Mcu"",""Tier-4"",""Tier-3"",""uniform-data""}",thanosvibs,https://thanosvibs.money
ultronprime,Ultron Prime,https://thanosvibs.money/static/assets/portraits_128/ultron1.png,/mff-assets/characters/ultron1.webp,Universal,Villain,Male,Other,"{""Machine"",""Pureevil"",""Energy"",""Physical"",""Lightning"",""Instinct:Destruction"",""Source:Mcu"",""Tier-4"",""Tier-3"",""uniform-data""}",thanosvibs,https://thanosvibs.money
valeriarichards,Valeria Richards,https://thanosvibs.money/static/assets/portraits_128/valeriarichards.png,/mff-assets/characters/valeriarichards.webp,Blast,Hero,Female,Human,"{""Leadership"",""Fantasticfour"",""Energy"",""Instinct:Justice"",""Source:Comic"",""Transcended"",""lead-support-data"",""artifact-data""}",thanosvibs,https://thanosvibs.money
valkyrie,Valkyrie,https://thanosvibs.money/static/assets/portraits_128/valkyrie2.png,/mff-assets/characters/valkyrie2.webp,Combat,Hero,Female,Alien,"{""Strong"",""Physical"",""Instinct:Order"",""Source:Mcu"",""Transcended"",""Source:Comic"",""lead-support-data"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
venom,Venom,https://thanosvibs.money/static/assets/portraits_128/venom6.png,/mff-assets/characters/venom6.webp,Combat,Hero,Male,Human,"{""Healing"",""Symbiote"",""Physical"",""Instinct:Cruelty"",""Source:Collab"",""Tier-4"",""Tier-3"",""Mind"",""Source:Comic"",""Weaponsmaster"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
venusaphrodite,Venus (Aphrodite),https://thanosvibs.money/static/assets/portraits_128/venus.png,/mff-assets/characters/venus.webp,Universal,Hero,Female,Alien,"{""Mind"",""Mindresist"",""Olympus"",""Energy"",""Instinct:Order"",""Source:Comic"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
victorious,Victorious,https://thanosvibs.money/static/assets/portraits_128/victorious1.png,/mff-assets/characters/victorious1.webp,Universal,Villain,Female,Human,"{""Fastmovement"",""Energyprojection"",""Energy"",""Instinct:Cruelty"",""Source:Original"",""Tier-3"",""Source:Comic"",""lead-support-data"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
vision,Vision,https://thanosvibs.money/static/assets/portraits_128/vision4.png,/mff-assets/characters/vision4.webp,Universal,Hero,Female,Creature,"{""Fastmovement"",""Machine"",""Durability"",""Physical"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3"",""Source:Mcu"",""lead-support-data"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
volstagg,Volstagg,https://thanosvibs.money/static/assets/portraits_128/volstagg.png,/mff-assets/characters/volstagg.webp,Combat,Hero,Male,Alien,"{""Durability"",""Physical"",""Energy"",""Instinct:Order"",""Source:Comic"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
vulture,Vulture,https://thanosvibs.money/static/assets/portraits_128/vulture1.png,/mff-assets/characters/vulture1.webp,Speed,Villain,Male,Human,"{""Fastmovement"",""Agility"",""Sinistersix"",""Physical"",""Energy"",""Lightning"",""Mind"",""Instinct:Cruelty"",""Source:Mcu"",""Transcended"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
warmachine,War Machine,https://thanosvibs.money/static/assets/portraits_128/warmachine8.png,/mff-assets/characters/warmachine8.webp,Blast,Hero,Male,Human,"{""Machine"",""Leadership"",""Physical"",""Instinct:Justice"",""Source:Comic"",""Tier-4"",""Tier-3"",""Energy"",""Source:Mcu"",""Source:Original"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
wartiger,War Tiger,https://thanosvibs.money/static/assets/portraits_128/wartiger1.png,/mff-assets/characters/wartiger1.webp,Combat,Hero,Male,Human,"{""Warriorsofthesky"",""Strong"",""Durability"",""Physical"",""Instinct:Justice"",""Source:Original"",""Transcended"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
warpath,Warpath,https://thanosvibs.money/static/assets/portraits_128/warpath.png,/mff-assets/characters/warpath.webp,Combat,Hero,Male,Mutant,"{""Strong"",""Leadership"",""Physical"",""Energy"",""Instinct:Order"",""Source:Comic"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
warwolf,Warwolf,https://thanosvibs.money/static/assets/portraits_128/warwolf.png,/mff-assets/characters/warwolf.webp,Combat,Hero,Male,Human,"{""Healing"",""Agent"",""Physical"",""Instinct:Justice"",""Source:Comic"",""Transcended"",""lead-support-data"",""artifact-data""}",thanosvibs,https://thanosvibs.money
wasp,Wasp,https://thanosvibs.money/static/assets/portraits_128/wasp3.png,/mff-assets/characters/wasp3.webp,Blast,Hero,Female,Human,"{""Fastmovement"",""Energy"",""Instinct:Justice"",""Source:Mcu"",""Transcended"",""Source:Comic"",""Physical"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
waspnadiavandyne,Wasp (Nadia Van Dyne),https://thanosvibs.money/static/assets/portraits_128/nadiavandyne.png,/mff-assets/characters/nadiavandyne.webp,Blast,Hero,Female,Human,"{""Agent"",""Fastmovement"",""Energy"",""Physical"",""Instinct:Justice"",""Source:Comic"",""Transcended"",""lead-support-data"",""artifact-data""}",thanosvibs,https://thanosvibs.money
wave,Wave,https://thanosvibs.money/static/assets/portraits_128/wave1.png,/mff-assets/characters/wave1.webp,Speed,Hero,Female,Human,"{""Heightenedsenses"",""Agility"",""Energy"",""Instinct:Justice"",""Source:Original"",""Transcended"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
weaponhex,Weapon Hex,https://thanosvibs.money/static/assets/portraits_128/weaponhex1.png,/mff-assets/characters/weaponhex1.webp,Blast,Villain,Female,Mutant,"{""Zombie"",""Healing"",""Chaosmagic"",""Energy"",""Instinct:Order"",""Source:Original"",""Tier-4"",""Transcended"",""Infinitywarps"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
wenwu,Wenwu,https://thanosvibs.money/static/assets/portraits_128/wenwu1.png,/mff-assets/characters/wenwu1.webp,Blast,Villain,Male,Human,"{""Agility"",""Pureevil"",""Energy"",""Instinct:Cruelty"",""Source:Mcu"",""Tier-3"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
whitefox,White Fox,https://thanosvibs.money/static/assets/portraits_128/whitefox2.png,/mff-assets/characters/whitefox2.webp,Speed,Hero,Female,Human,"{""Agility"",""Agent"",""Leadership"",""Physical"",""Cold"",""Instinct:Justice"",""Source:Original"",""Tier-3"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
whitetiger,White Tiger,https://thanosvibs.money/static/assets/portraits_128/whitetiger1.png,/mff-assets/characters/whitetiger1.webp,Combat,Hero,Male,Human,"{""Agility"",""Physical"",""Lightning"",""Cold"",""Instinct:Justice"",""Source:Mcu"",""Transcended"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
wiccan,Wiccan,https://thanosvibs.money/static/assets/portraits_128/wiccan.png,/mff-assets/characters/wiccan.webp,Blast,Hero,Male,Human,"{""Fastmovement"",""Energyprojection"",""Energy"",""Instinct:Justice"",""Source:Comic"",""Transcended"",""artifact-data""}",thanosvibs,https://thanosvibs.money
wintersoldier,Winter Soldier,https://thanosvibs.money/static/assets/portraits_128/wintersoldier6.png,/mff-assets/characters/wintersoldier6.webp,Speed,Hero,Male,Human,"{""Weaponsmaster"",""Leadership"",""Thunderbolts"",""Physical"",""Instinct:Justice"",""Source:Mcu"",""Tier-4"",""Tier-3"",""Lightning"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
wolverine,Wolverine,https://thanosvibs.money/static/assets/portraits_128/wolverine7.png,/mff-assets/characters/wolverine7.webp,Combat,Hero,Male,Mutant,"{""Weaponsmaster"",""Healing"",""Physical"",""Instinct:Order"",""Source:Mcu"",""Tier-4"",""Tier-3"",""Source:Comic"",""Phoenixforce"",""Fire"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
wong,Wong,https://thanosvibs.money/static/assets/portraits_128/wong3.png,/mff-assets/characters/wong3.webp,Speed,Villain,Male,Human,"{""Weaponsmaster"",""Magic"",""Zombie"",""Physical"",""Instinct:Justice"",""Source:Mcu"",""Tier-4"",""Tier-3"",""Source:Comic"",""Agility"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
x23,X-23,https://thanosvibs.money/static/assets/portraits_128/x-233.png,/mff-assets/characters/x233.webp,Speed,Hero,Female,Mutant,"{""Agility"",""Healing"",""Physical"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Transcended"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
yelenabelova,Yelena Belova,https://thanosvibs.money/static/assets/portraits_128/yelenabelova3.png,/mff-assets/characters/yelenabelova3.webp,Speed,Hero,Female,Human,"{""Agility"",""Agent"",""Thunderbolts"",""Physical"",""Instinct:Cruelty"",""Source:Mcu"",""Tier-4"",""Transcended"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
yellowjacket,Yellowjacket,https://thanosvibs.money/static/assets/portraits_128/yellowjacket1.png,/mff-assets/characters/yellowjacket1.webp,Blast,Villain,Male,Human,"{""Pureevil"",""Machine"",""Energy"",""Physical"",""Instinct:Cruelty"",""Source:Comic"",""Transcended"",""Source:Mcu"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
yondu,Yondu,https://thanosvibs.money/static/assets/portraits_128/yondu3.png,/mff-assets/characters/yondu3.webp,Speed,Hero,Male,Alien,"{""Command"",""Weaponsmaster"",""Physical"",""Instinct:Order"",""Source:Original"",""Tier-3"",""Energy"",""Source:Mcu"",""Source:Comic"",""artifact-data"",""uniform-data""}",thanosvibs,https://thanosvibs.money
zeus,Zeus,https://thanosvibs.money/static/assets/portraits_128/zeus.png,/mff-assets/characters/zeus.webp,Universal,Hero,Male,Alien,"{""Shock"",""Energyprojection"",""Olympus"",""Energy"",""Lightning"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3"",""artifact-data""}",thanosvibs,https://thanosvibs.money
