character_id,name,acquisition,season,cost,release_update,release_date,image_url,image_local_url,source_url
namor,Phoenix Five,1750 Crystals,,1750 Crystals,Update 5.4.5,"October 1, 2019",https://thanosvibs.money/static/assets/portraits_128/namor1.png,/mff-assets/uniforms/namor1.webp,https://thanosvibs.money/uniforms
nebula,Classic,500000 Gold,,500000 Gold,Update 2.4,"August 17, 2016",https://thanosvibs.money/static/assets/portraits_128/nebula1.png,/mff-assets/uniforms/nebula1.webp,https://thanosvibs.money/uniforms
nebula,Marvel Studios' Avengers: Endgame,1750 Crystals,,1750 Crystals,Update 5.0,"April 24, 2019",https://thanosvibs.money/static/assets/portraits_128/nebula4.png,/mff-assets/uniforms/nebula4.webp,https://thanosvibs.money/uniforms
nebula,Team Suit,1750 Crystals,,1750 Crystals,Update 5.0,"April 24, 2019",https://thanosvibs.money/static/assets/portraits_128/nebula5.png,/mff-assets/uniforms/nebula5.webp,https://thanosvibs.money/uniforms
nicepool,Marvel Studios' Deadpool & Wolverine,1750 Crystals,,1750 Crystals,Update 10.2,"July 24, 2024",https://thanosvibs.money/static/assets/portraits_128/deadpool7.png,/mff-assets/uniforms/deadpool7.webp,https://thanosvibs.money/uniforms
nickfury,Marvel Studios' Captain Marvel,1750 Crystals,,1750 Crystals,Update 4.8,"February 20, 2019",https://thanosvibs.money/static/assets/portraits_128/nickfury2.png,/mff-assets/uniforms/nickfury2.webp,https://thanosvibs.money/uniforms
nickfury,Marvel Studios' The Marvels,1750 Crystals,,1750 Crystals,Update 9.5,"November 8, 2023",https://thanosvibs.money/static/assets/portraits_128/nickfury3.png,/mff-assets/uniforms/nickfury3.webp,https://thanosvibs.money/uniforms
nickfury,Secret Avengers,1750 Crystals,,1750 Crystals,Update 10.7.5b,"March 5, 2025",https://thanosvibs.money/static/assets/portraits_128/nickfury4.png,/mff-assets/uniforms/nickfury4.webp,https://thanosvibs.money/uniforms
nightcrawler,Classic,500000 Gold,,500000 Gold,Update 6.8,"February 8, 2021",https://thanosvibs.money/static/assets/portraits_128/nightcrawler2.png,/mff-assets/uniforms/nightcrawler2.webp,https://thanosvibs.money/uniforms
nightcrawler,X-Force,500000 Gold,,500000 Gold,Update 4.9,"March 20, 2019",https://thanosvibs.money/static/assets/portraits_128/nightcrawler1.png,/mff-assets/uniforms/nightcrawler1.webp,https://thanosvibs.money/uniforms
novarichardrider,Marvel Cosmic Invasion,1750 Crystals,,1750 Crystals,Update 11.6.5,"February 11, 2026",https://thanosvibs.money/static/assets/portraits_128/nova1.png,/mff-assets/uniforms/nova1.webp,https://thanosvibs.money/uniforms
odin,All-Father,2500 Crystals,,2500 Crystals,Update 6.2.5a,"July 15, 2020",https://thanosvibs.money/static/assets/portraits_128/odin1.png,/mff-assets/uniforms/odin1.webp,https://thanosvibs.money/uniforms
odin,"Avengers 1,000,000 BC",2500 Crystals,,2500 Crystals,Update 9.2,"July 26, 2023",https://thanosvibs.money/static/assets/portraits_128/odin2.png,/mff-assets/uniforms/odin2.webp,https://thanosvibs.money/uniforms
philcoulson,A.O.S. Season 3,500000 Gold,,500000 Gold,Update 3.6,"November 28, 2017",https://thanosvibs.money/static/assets/portraits_128/philcoulson1.png,/mff-assets/uniforms/philcoulson1.webp,https://thanosvibs.money/uniforms
philcoulson,Winter Ops,Christmas Exclusive (1750 Crystals),Christmas,1750 Crystals,Update 9.6.5,"December 28, 2023",https://thanosvibs.money/static/assets/portraits_128/philcoulson2.png,/mff-assets/uniforms/philcoulson2.webp,https://thanosvibs.money/uniforms
phylavell,Marvel Cosmic Invasion,1750 Crystals,,1750 Crystals,Update 11.6.5,"February 11, 2026",https://thanosvibs.money/static/assets/portraits_128/phylavell1.png,/mff-assets/uniforms/phylavell1.webp,https://thanosvibs.money/uniforms
polaris,Uncanny X-Men,1750 Crystals,,1750 Crystals,Update 11.7,"March 4, 2026",https://thanosvibs.money/static/assets/portraits_128/polaris1.png,/mff-assets/uniforms/polaris1.webp,https://thanosvibs.money/uniforms
professorx,Classic,1750 Crystals,,1750 Crystals,Update 7.0,"April 20, 2021",https://thanosvibs.money/static/assets/portraits_128/professorx1.png,/mff-assets/uniforms/professorx1.webp,https://thanosvibs.money/uniforms
professorx,Quiet Council,1750 Crystals,,1750 Crystals,Update 8.8.5,"February 28, 2023",https://thanosvibs.money/static/assets/portraits_128/professorx2.png,/mff-assets/uniforms/professorx2.webp,https://thanosvibs.money/uniforms
proximamidnight,Dark Obsidian Armor,1750 Crystals,,1750 Crystals,Update 7.1,"May 26, 2021",https://thanosvibs.money/static/assets/portraits_128/proximamidnight2.png,/mff-assets/uniforms/proximamidnight2.webp,https://thanosvibs.money/uniforms
proximamidnight,Marvel Studios' Avengers: Infinity War,1750 Crystals,,1750 Crystals,Update 4.0,"April 25, 2018",https://thanosvibs.money/static/assets/portraits_128/proximamidnight1.png,/mff-assets/uniforms/proximamidnight1.webp,https://thanosvibs.money/uniforms
psylocke,Disassembled,1750 Crystals,,1750 Crystals,Update 5.1,"May 29, 2019",https://thanosvibs.money/static/assets/portraits_128/psylocke2.png,/mff-assets/uniforms/psylocke2.webp,https://thanosvibs.money/uniforms
psylocke,Summer Vacation,Summer Exclusive (Paywall),Summer,Paywall,Update 10.2.5a,"August 7, 2024",https://thanosvibs.money/static/assets/portraits_128/psylocke4.png,/mff-assets/uniforms/psylocke4.webp,https://thanosvibs.money/uniforms
punisher,Cosmic Ghost Rider,1750 Crystals,,1750 Crystals,Update 6.1,"May 27, 2020",https://thanosvibs.money/static/assets/portraits_128/punisher5.png,/mff-assets/uniforms/punisher5.webp,https://thanosvibs.money/uniforms
punisher,Fist of the Beast,1750 Crystals,,1750 Crystals,Update 8.5.5,"November 16, 2022",https://thanosvibs.money/static/assets/portraits_128/punisher6.png,/mff-assets/uniforms/punisher6.webp,https://thanosvibs.money/uniforms
punisher,Marvel Legacy,1750 Crystals,,1750 Crystals,Update 3.7,"January 10, 2018",https://thanosvibs.money/static/assets/portraits_128/punisher4.png,/mff-assets/uniforms/punisher4.webp,https://thanosvibs.money/uniforms
punisher,Marvel Studios' Daredevil,500000 Gold,,500000 Gold,Update 2.9.5,"March 15, 2017",https://thanosvibs.money/static/assets/portraits_128/punisher3.png,/mff-assets/uniforms/punisher3.webp,https://thanosvibs.money/uniforms
punisher,Marvel Television's Daredevil: Born Again,1750 Crystals,,1750 Crystals,Update 10.8,"March 19, 2025",https://thanosvibs.money/static/assets/portraits_128/punisher7.png,/mff-assets/uniforms/punisher7.webp,https://thanosvibs.money/uniforms
punisher,Noir,500000 Gold,,500000 Gold,Update 1.6,"October 29, 2015",https://thanosvibs.money/static/assets/portraits_128/punisher1.png,/mff-assets/uniforms/punisher1.webp,https://thanosvibs.money/uniforms
punisher,War Journal,500000 Gold,,500000 Gold,Update 2.3,"July 14, 2016",https://thanosvibs.money/static/assets/portraits_128/punisher2.png,/mff-assets/uniforms/punisher2.webp,https://thanosvibs.money/uniforms
quake,Modern,500000 Gold,,500000 Gold,Update 1.5,"October 7, 2015",https://thanosvibs.money/static/assets/portraits_128/daisyjohnson1.png,/mff-assets/uniforms/daisyjohnson1.webp,https://thanosvibs.money/uniforms
quasaravrilkincaid,Classic,1750 Crystals,,1750 Crystals,Update 7.2.5,"July 14, 2021",https://thanosvibs.money/static/assets/portraits_128/quasar1.png,/mff-assets/uniforms/quasar1.webp,https://thanosvibs.money/uniforms
quicksilver,Marvel Legacy,1750 Crystals,,1750 Crystals,Update 4.4,"September 13, 2018",https://thanosvibs.money/static/assets/portraits_128/quicksilver1.png,/mff-assets/uniforms/quicksilver1.webp,https://thanosvibs.money/uniforms
quicksilver,Mighty Avengers,1750 Crystals,,1750 Crystals,Update 10.0.5,"May 22, 2024",https://thanosvibs.money/static/assets/portraits_128/quicksilver4.png,/mff-assets/uniforms/quicksilver4.webp,https://thanosvibs.money/uniforms
quicksilver,Summer Days,Summer Exclusive (1750 Crystals),Summer,1750 Crystals,Update 7.3,"August 3, 2021",https://thanosvibs.money/static/assets/portraits_128/quicksilver3.png,/mff-assets/uniforms/quicksilver3.webp,https://thanosvibs.money/uniforms
quicksilver,Uncanny Avengers,1750 Crystals,,1750 Crystals,Update 5.5,"November 27, 2019",https://thanosvibs.money/static/assets/portraits_128/quicksilver2.png,/mff-assets/uniforms/quicksilver2.webp,https://thanosvibs.money/uniforms
rachelsummers,X-Men: Days of Future Past,1750 Crystals,,1750 Crystals,Update 9.7,"January 17, 2024",https://thanosvibs.money/static/assets/portraits_128/rachelsummers1.png,/mff-assets/uniforms/rachelsummers1.webp,https://thanosvibs.money/uniforms
redguardian,Marvel Studios' Black Widow,1750 Crystals,,1750 Crystals,Update 6.0,"April 22, 2020",https://thanosvibs.money/static/assets/portraits_128/redguardian1.png,/mff-assets/uniforms/redguardian1.webp,https://thanosvibs.money/uniforms
redguardian,Marvel Studios' Thunderbolts*,1750 Crystals,,1750 Crystals,Update 10.9,"April 29, 2025",https://thanosvibs.money/static/assets/portraits_128/redguardian2.png,/mff-assets/uniforms/redguardian2.webp,https://thanosvibs.money/uniforms
redhulk,Marvel NOW!,500000 Gold,,500000 Gold,Update 2.8,"January 11, 2017",https://thanosvibs.money/static/assets/portraits_128/redhulk1.png,/mff-assets/uniforms/redhulk1.webp,https://thanosvibs.money/uniforms
redhulk,Marvel Studios' Captain America: Brave New World,1750 Crystals,,1750 Crystals,Update 10.7,"February 5, 2025",https://thanosvibs.money/static/assets/portraits_128/redhulk3.png,/mff-assets/uniforms/redhulk3.webp,https://thanosvibs.money/uniforms
redhulk,Symbiote of Vengeance,1750 Crystals,,1750 Crystals,Update 6.2.5a,"July 15, 2020",https://thanosvibs.money/static/assets/portraits_128/redhulk2.png,/mff-assets/uniforms/redhulk2.webp,https://thanosvibs.money/uniforms
redskull,Hydra Armor,1750 Crystals,,1750 Crystals,Update 5.8,"February 12, 2020",https://thanosvibs.money/static/assets/portraits_128/redskull2.png,/mff-assets/uniforms/redskull2.webp,https://thanosvibs.money/uniforms
redskull,Secret Wars: Red Skull,500000 Gold,,500000 Gold,Update 2.3,"July 14, 2016",https://thanosvibs.money/static/assets/portraits_128/redskull1.png,/mff-assets/uniforms/redskull1.webp,https://thanosvibs.money/uniforms
rescue,3099,1750 Crystals,,1750 Crystals,Update 7.3,"August 3, 2021",https://thanosvibs.money/static/assets/portraits_128/rescue1.png,/mff-assets/uniforms/rescue1.webp,https://thanosvibs.money/uniforms
rescue,Invincible Iron Man,1750 Crystals,,1750 Crystals,Update 10.3,"September 4, 2024",https://thanosvibs.money/static/assets/portraits_128/rescue2.png,/mff-assets/uniforms/rescue2.webp,https://thanosvibs.money/uniforms
ririwilliams,Black Panther: Wakanda Forever,1750 Crystals,,1750 Crystals,Update 8.5,"November 2, 2022",https://thanosvibs.money/static/assets/portraits_128/ironheart1.png,/mff-assets/uniforms/ironheart1.webp,https://thanosvibs.money/uniforms
rocketraccoon,"All-New, All-Different",500000 Gold,,500000 Gold,Update 1.9,"January 20, 2016",https://thanosvibs.money/static/assets/portraits_128/rocketraccoon1.png,/mff-assets/uniforms/rocketraccoon1.webp,https://thanosvibs.money/uniforms
rocketraccoon,Guardians of the Galaxy 2,500000 Gold,,500000 Gold,Update 3.0,"April 27, 2017",https://thanosvibs.money/static/assets/portraits_128/rocketraccoon2.png,/mff-assets/uniforms/rocketraccoon2.webp,https://thanosvibs.money/uniforms
rocketraccoon,Marvel Studios' Avengers: Endgame,1750 Crystals,,1750 Crystals,Update 5.0,"April 24, 2019",https://thanosvibs.money/static/assets/portraits_128/rocketraccoon4.png,/mff-assets/uniforms/rocketraccoon4.webp,https://thanosvibs.money/uniforms
rocketraccoon,Marvel Studios' Avengers: Infinity War,1750 Crystals,,1750 Crystals,Update 4.1,"May 30, 2018",https://thanosvibs.money/static/assets/portraits_128/rocketraccoon3.png,/mff-assets/uniforms/rocketraccoon3.webp,https://thanosvibs.money/uniforms
rocketraccoon,Marvel Studios' Guardians of the Galaxy 3,1750 Crystals,,1750 Crystals,Update 9.0,"May 3, 2023",https://thanosvibs.money/static/assets/portraits_128/rocketraccoon6.png,/mff-assets/uniforms/rocketraccoon6.webp,https://thanosvibs.money/uniforms
rocketraccoon,Team Suit,1750 Crystals,,1750 Crystals,Update 5.0,"April 24, 2019",https://thanosvibs.money/static/assets/portraits_128/rocketraccoon5.png,/mff-assets/uniforms/rocketraccoon5.webp,https://thanosvibs.money/uniforms
rogue,Age of Apocalypse,500000 Gold,,500000 Gold,Update 3.4.5,"September 27, 2017",https://thanosvibs.money/static/assets/portraits_128/rogue1.png,/mff-assets/uniforms/rogue1.webp,https://thanosvibs.money/uniforms
rogue,Excalibur,1750 Crystals,,1750 Crystals,Update 6.8.5,"February 22, 2021",https://thanosvibs.money/static/assets/portraits_128/rogue3.png,/mff-assets/uniforms/rogue3.webp,https://thanosvibs.money/uniforms
rogue,Uncanny Avengers,1750 Crystals,,1750 Crystals,Update 5.5,"November 27, 2019",https://thanosvibs.money/static/assets/portraits_128/rogue2.png,/mff-assets/uniforms/rogue2.webp,https://thanosvibs.money/uniforms
rogue,Winter Ops,Christmas Exclusive (Paywall),Christmas,Paywall,Update 9.6.5,"December 28, 2023",https://thanosvibs.money/static/assets/portraits_128/rogue4.png,/mff-assets/uniforms/rogue4.webp,https://thanosvibs.money/uniforms
ronan,Annihilation,500000 Gold,,500000 Gold,Update 2.2,"June 15, 2016",https://thanosvibs.money/static/assets/portraits_128/ronan1.png,/mff-assets/uniforms/ronan1.webp,https://thanosvibs.money/uniforms
ronan,Annihilators,1750 Crystals,,1750 Crystals,Update 9.8.5,"March 6, 2024",https://thanosvibs.money/static/assets/portraits_128/ronan3.png,/mff-assets/uniforms/ronan3.webp,https://thanosvibs.money/uniforms
ronan,Marvel Studios' Captain Marvel,1750 Crystals,,1750 Crystals,Update 4.8,"February 20, 2019",https://thanosvibs.money/static/assets/portraits_128/ronan2.png,/mff-assets/uniforms/ronan2.webp,https://thanosvibs.money/uniforms
ronin,Marvel Studios' Avengers: Endgame,1750 Crystals,,1750 Crystals,Update 5.0,"April 24, 2019",https://thanosvibs.money/static/assets/portraits_128/hawkeye4.png,/mff-assets/uniforms/hawkeye4.webp,https://thanosvibs.money/uniforms
sabretooth,Ultimate,1750 Crystals,,1750 Crystals,Update 9.1.5a,"June 28, 2023",https://thanosvibs.money/static/assets/portraits_128/sabretooth2.png,/mff-assets/uniforms/sabretooth2.webp,https://thanosvibs.money/uniforms
sabretooth,Uncanny Avengers,1750 Crystals,,1750 Crystals,Update 5.5,"November 27, 2019",https://thanosvibs.money/static/assets/portraits_128/sabretooth1.png,/mff-assets/uniforms/sabretooth1.webp,https://thanosvibs.money/uniforms
satana,Ascended One,April Fools Exclusive (Paywall),April Fool's,Paywall,Update 9.9,"March 27, 2024",https://thanosvibs.money/static/assets/portraits_128/satana2.png,/mff-assets/uniforms/satana2.webp,https://thanosvibs.money/uniforms
satana,Marvel Legacy,500000 Gold,,500000 Gold,Update 3.7,"January 10, 2018",https://thanosvibs.money/static/assets/portraits_128/satana1.png,/mff-assets/uniforms/satana1.webp,https://thanosvibs.money/uniforms
scarletspider,Gift Deliverer,Christmas Exclusive (1750 Crystals),Christmas,1750 Crystals,Update 11.5.5a,"December 24, 2025",https://thanosvibs.money/static/assets/portraits_128/scarletspider2.png,/mff-assets/uniforms/scarletspider2.webp,https://thanosvibs.money/uniforms
scarletwitch,"All-New, All-Different",1750 Crystals,,1750 Crystals,Update 5.9.5,"April 1, 2020",https://thanosvibs.money/static/assets/portraits_128/scarletwitch3.png,/mff-assets/uniforms/scarletwitch3.webp,https://thanosvibs.money/uniforms
scarletwitch,Marvel Animation's Marvel Zombies,1750 Crystals,,1750 Crystals,Update 11.3,"September 24, 2025",https://thanosvibs.money/static/assets/portraits_128/scarletwitch7.png,/mff-assets/uniforms/scarletwitch7.webp,https://thanosvibs.money/uniforms
scarletwitch,Marvel Studios' Avengers: Infinity War,1750 Crystals,,1750 Crystals,Update 4.1,"May 30, 2018",https://thanosvibs.money/static/assets/portraits_128/scarletwitch1.png,/mff-assets/uniforms/scarletwitch1.webp,https://thanosvibs.money/uniforms
scarletwitch,Marvel Studios' Doctor Strange 2,1750 Crystals,,1750 Crystals,Update 8.0,"April 27, 2022",https://thanosvibs.money/static/assets/portraits_128/scarletwitch5.png,/mff-assets/uniforms/scarletwitch5.webp,https://thanosvibs.money/uniforms
scarletwitch,Marvel Studios' WandaVision,1750 Crystals,,1750 Crystals,Update 7.0.5,"May 3, 2021",https://thanosvibs.money/static/assets/portraits_128/scarletwitch4.png,/mff-assets/uniforms/scarletwitch4.webp,https://thanosvibs.money/uniforms
scarletwitch,Scarlet Witch,1750 Crystals,,1750 Crystals,Update 10.0.5,"May 22, 2024",https://thanosvibs.money/static/assets/portraits_128/scarletwitch6.png,/mff-assets/uniforms/scarletwitch6.webp,https://thanosvibs.money/uniforms
scarletwitch,Uncanny Avengers,1750 Crystals,,1750 Crystals,Update 5.5,"November 27, 2019",https://thanosvibs.money/static/assets/portraits_128/scarletwitch2.png,/mff-assets/uniforms/scarletwitch2.webp,https://thanosvibs.money/uniforms
scream,Silence,1750 Crystals,,1750 Crystals,Update 8.4,"September 21, 2022",https://thanosvibs.money/static/assets/portraits_128/scream1.png,/mff-assets/uniforms/scream1.webp,https://thanosvibs.money/uniforms
sentinel,Nimrod The Lesser,1750 Crystals,,1750 Crystals,Update 5.9,"March 18, 2020",https://thanosvibs.money/static/assets/portraits_128/sentinel1.png,/mff-assets/uniforms/sentinel1.webp,https://thanosvibs.money/uniforms
sentinel,Stark Sentinels Mk II,1750 Crystals,,1750 Crystals,Update 11.6,"January 21, 2026",https://thanosvibs.money/static/assets/portraits_128/sentinel2.png,/mff-assets/uniforms/sentinel2.webp,https://thanosvibs.money/uniforms
sentry,Marvel Studios' Thunderbolts*,3250 Crystals,,3250 Crystals,Update 10.9,"April 29, 2025",https://thanosvibs.money/static/assets/portraits_128/sentry2.png,/mff-assets/uniforms/sentry2.webp,https://thanosvibs.money/uniforms
sentry,Merged,3250 Crystals,,3250 Crystals,Update 10.0,"May 8, 2024",https://thanosvibs.money/static/assets/portraits_128/sentry1.png,/mff-assets/uniforms/sentry1.webp,https://thanosvibs.money/uniforms
sersi,Marvel Studios' Eternals,1750 Crystals,,1750 Crystals,Update 7.5.5,"October 27, 2021",https://thanosvibs.money/static/assets/portraits_128/sersi1.png,/mff-assets/uniforms/sersi1.webp,https://thanosvibs.money/uniforms
shadowshell,Moon Temple Defenders,1750 Crystals,,1750 Crystals,Update 8.7,"January 11, 2023",https://thanosvibs.money/static/assets/portraits_128/shadowshell1.png,/mff-assets/uniforms/shadowshell1.webp,https://thanosvibs.money/uniforms
shangchi,Marvel Animation's Marvel Zombies,1750 Crystals,,1750 Crystals,Update 11.3,"September 24, 2025",https://thanosvibs.money/static/assets/portraits_128/shangchi2.png,/mff-assets/uniforms/shangchi2.webp,https://thanosvibs.money/uniforms
shangchi,Marvel Studios' Shang-Chi,1750 Crystals,,1750 Crystals,Update 7.4,"September 8, 2021",https://thanosvibs.money/static/assets/portraits_128/shangchi1.png,/mff-assets/uniforms/shangchi1.webp,https://thanosvibs.money/uniforms
shehulk,All-New,500000 Gold,,500000 Gold,Update 1.4,"August 25, 2015",https://thanosvibs.money/static/assets/portraits_128/shehulk1.png,/mff-assets/uniforms/shehulk1.webp,https://thanosvibs.money/uniforms
shehulk,Avengers,1750 Crystals,,1750 Crystals,Update 6.2,"June 30, 2020",https://thanosvibs.money/static/assets/portraits_128/shehulk3.png,/mff-assets/uniforms/shehulk3.webp,https://thanosvibs.money/uniforms
shehulk,Fantastic Four,500000 Gold,,500000 Gold,Update 4.7,"January 9, 2019",https://thanosvibs.money/static/assets/portraits_128/shehulk2.png,/mff-assets/uniforms/shehulk2.webp,https://thanosvibs.money/uniforms
shehulk,Marvel Studios' She-Hulk: Attorney at Law,1750 Crystals,,1750 Crystals,Update 8.3.5b,"September 7, 2022",https://thanosvibs.money/static/assets/portraits_128/shehulk4.png,/mff-assets/uniforms/shehulk4.webp,https://thanosvibs.money/uniforms
shuri,Black Panther: Wakanda Forever,1750 Crystals,,1750 Crystals,Update 8.5,"November 2, 2022",https://thanosvibs.money/static/assets/portraits_128/shuri2.png,/mff-assets/uniforms/shuri2.webp,https://thanosvibs.money/uniforms
shuri,Marvel Studios' Black Panther,1750 Crystals,,1750 Crystals,Update 3.8,"February 7, 2018",https://thanosvibs.money/static/assets/portraits_128/shuri1.png,/mff-assets/uniforms/shuri1.webp,https://thanosvibs.money/uniforms
sif,Asgard Invasion,1750 Crystals,,1750 Crystals,Update 7.6.5,"November 30, 2021",https://thanosvibs.money/static/assets/portraits_128/sif2.png,/mff-assets/uniforms/sif2.webp,https://thanosvibs.money/uniforms
sif,Modern,500000 Gold,,500000 Gold,Update 2.7,"December 7, 2016",https://thanosvibs.money/static/assets/portraits_128/sif1.png,/mff-assets/uniforms/sif1.webp,https://thanosvibs.money/uniforms
silk,Summer Days,Summer Exclusive (Paywall),Summer,Paywall,Update 7.3,"August 3, 2021",https://thanosvibs.money/static/assets/portraits_128/silk2.png,/mff-assets/uniforms/silk2.webp,https://thanosvibs.money/uniforms
silk,Web Suit,500000 Gold,,500000 Gold,Update 2.7,"December 7, 2016",https://thanosvibs.money/static/assets/portraits_128/silk1.png,/mff-assets/uniforms/silk1.webp,https://thanosvibs.money/uniforms
silversurfer,Black,2500 Crystals,,2500 Crystals,Update 6.1.5,"June 10, 2020",https://thanosvibs.money/static/assets/portraits_128/silversurfer1.png,/mff-assets/uniforms/silversurfer1.webp,https://thanosvibs.money/uniforms
silversurfer,Void Knight,2500 Crystals,,2500 Crystals,Update 9.8.5,"March 6, 2024",https://thanosvibs.money/static/assets/portraits_128/silversurfer2.png,/mff-assets/uniforms/silversurfer2.webp,https://thanosvibs.money/uniforms
sin,Rage Returned,Halloween Exclusive (Paywall),Halloween,Paywall,Update 9.4.5,"October 18, 2023",https://thanosvibs.money/static/assets/portraits_128/sin1.png,/mff-assets/uniforms/sin1.webp,https://thanosvibs.money/uniforms
sistergrimm,"All-New, All-Different",500000 Gold,,500000 Gold,Update 1.8,"December 15, 2015",https://thanosvibs.money/static/assets/portraits_128/sistergrimm1.png,/mff-assets/uniforms/sistergrimm1.webp,https://thanosvibs.money/uniforms
sistergrimm,Runaways,1750 Crystals,,1750 Crystals,Update 9.4,"October 5, 2023",https://thanosvibs.money/static/assets/portraits_128/sistergrimm2.png,/mff-assets/uniforms/sistergrimm2.webp,https://thanosvibs.money/uniforms
spidergwen,Gwendolyne Stacy,500000 Gold,,500000 Gold,Update 3.3,"August 9, 2017",https://thanosvibs.money/static/assets/portraits_128/spidergwen1.png,/mff-assets/uniforms/spidergwen1.webp,https://thanosvibs.money/uniforms
spidergwen,Gwenom,1750 Crystals,,1750 Crystals,Update 6.5,"October 27, 2020",https://thanosvibs.money/static/assets/portraits_128/spidergwen2.png,/mff-assets/uniforms/spidergwen2.webp,https://thanosvibs.money/uniforms
spidergwen,Spider-Man: Across the Spider-Verse,1750 Crystals,,1750 Crystals,Update 9.1.5b,"July 12, 2023",https://thanosvibs.money/static/assets/portraits_128/spidergwen3.png,/mff-assets/uniforms/spidergwen3.webp,https://thanosvibs.money/uniforms
spiderman,"All-New, All-Different",500000 Gold,,500000 Gold,Update 1.8,"December 15, 2015",https://thanosvibs.money/static/assets/portraits_128/spiderman2.png,/mff-assets/uniforms/spiderman2.webp,https://thanosvibs.money/uniforms
spiderman,Back to Basics,1750 Crystals,,1750 Crystals,Update 8.7.5,"January 26, 2023",https://thanosvibs.money/static/assets/portraits_128/spiderman10.png,/mff-assets/uniforms/spiderman10.webp,https://thanosvibs.money/uniforms
spiderman,Marvel Studios' Avengers: Infinity War,1750 Crystals,,1750 Crystals,Update 4.0,"April 25, 2018",https://thanosvibs.money/static/assets/portraits_128/spiderman5.png,/mff-assets/uniforms/spiderman5.webp,https://thanosvibs.money/uniforms
spiderman,Marvel Studios' Captain America: Civil War,500000 Gold,,500000 Gold,Update 2.1.5,"May 17, 2016",https://thanosvibs.money/static/assets/portraits_128/spiderman3.png,/mff-assets/uniforms/spiderman3.webp,https://thanosvibs.money/uniforms
spiderman,Secret Wars: Renew Your Vows,500000 Gold,,500000 Gold,Update 1.4,"August 25, 2015",https://thanosvibs.money/static/assets/portraits_128/spiderman1.png,/mff-assets/uniforms/spiderman1.webp,https://thanosvibs.money/uniforms
spiderman,Spider-Man: Far From Home,1750 Crystals,,1750 Crystals,Update 5.2,"July 2, 2019",https://thanosvibs.money/static/assets/portraits_128/spiderman6.png,/mff-assets/uniforms/spiderman6.webp,https://thanosvibs.money/uniforms
spiderman,Spider-Man: Far From Home (Stealth Suit),1750 Crystals,,1750 Crystals,Update 5.2,"July 2, 2019",https://thanosvibs.money/static/assets/portraits_128/spiderman7.png,/mff-assets/uniforms/spiderman7.webp,https://thanosvibs.money/uniforms
spiderman,Spider-Man: Homecoming Homemade Suit,500000 Gold,,500000 Gold,Update 3.2,"July 5, 2017",https://thanosvibs.money/static/assets/portraits_128/spiderman4.png,/mff-assets/uniforms/spiderman4.webp,https://thanosvibs.money/uniforms
spiderman,Spider-Man: No Way Home (Black & Gold Suit),1750 Crystals,,1750 Crystals,Update 7.7,"December 22, 2021",https://thanosvibs.money/static/assets/portraits_128/spiderman9.png,/mff-assets/uniforms/spiderman9.webp,https://thanosvibs.money/uniforms
spiderman,Spider-Man: No Way Home (Integrated Suit),1750 Crystals,,1750 Crystals,Update 7.7,"December 22, 2021",https://thanosvibs.money/static/assets/portraits_128/spiderman8.png,/mff-assets/uniforms/spiderman8.webp,https://thanosvibs.money/uniforms
spiderman,The Symbiote Suit,1750 Crystals,,1750 Crystals,Update 10.5,"November 20, 2024",https://thanosvibs.money/static/assets/portraits_128/spiderman11.png,/mff-assets/uniforms/spiderman11.webp,https://thanosvibs.money/uniforms
spidermanmilesmorales,Absolute Carnage,1750 Crystals,,1750 Crystals,Update 6.5a,"November 5, 2020",https://thanosvibs.money/static/assets/portraits_128/milesmorales2.png,/mff-assets/uniforms/milesmorales2.webp,https://thanosvibs.money/uniforms
spidermanmilesmorales,Ancient Curse,Halloween Exclusive (1750 Crystals),Halloween,1750 Crystals,Update 11.3.5,"October 15, 2025",https://thanosvibs.money/static/assets/portraits_128/milesmorales5.png,/mff-assets/uniforms/milesmorales5.webp,https://thanosvibs.money/uniforms
spidermanmilesmorales,Anniversary Special,1750 Crystals,,1750 Crystals,Update 8.7,"January 11, 2023",https://thanosvibs.money/static/assets/portraits_128/milesmorales3.png,/mff-assets/uniforms/milesmorales3.webp,https://thanosvibs.money/uniforms
spidermanmilesmorales,Into the Spider-Verse,1750 Crystals,,1750 Crystals,Update 4.6,"November 28, 2018",https://thanosvibs.money/static/assets/portraits_128/milesmorales1.png,/mff-assets/uniforms/milesmorales1.webp,https://thanosvibs.money/uniforms
spidermanmilesmorales,Spider-Man: Across the Spider-Verse,1750 Crystals,,1750 Crystals,Update 9.1,"June 14, 2023",https://thanosvibs.money/static/assets/portraits_128/milesmorales4.png,/mff-assets/uniforms/milesmorales4.webp,https://thanosvibs.money/uniforms
spiderman2099,"All-New, All-Different",1750 Crystals,,1750 Crystals,Update 5.2,"July 2, 2019",https://thanosvibs.money/static/assets/portraits_128/spiderman20991.png,/mff-assets/uniforms/spiderman20991.webp,https://thanosvibs.money/uniforms
spiderman2099,Spider-Man: Across the Spider-Verse,1750 Crystals,,1750 Crystals,Update 9.1,"June 14, 2023",https://thanosvibs.money/static/assets/portraits_128/spiderman20992.png,/mff-assets/uniforms/spiderman20992.webp,https://thanosvibs.money/uniforms
